,qid,ATP,answer,EIGV,HGA,IGV,VGT,frame_count,question,type,a0,a1,a2,a3,a4,all_correct,all_wrong,ATP_correct,EIGV_correct,HGA_correct,IGV_correct,VGT_correct
7875,4768807796_7,0,0,0,0,0,0,1020,how does the baby react when the dog moves away,TC,watch dog move away,chase dog,go towards the man,pick up toy on floor,walk outside the house,True,False,True,True,True,True,True
7880,2662773013_3,4,4,4,4,4,4,975,what does the woman do after drinking from the box,TN,get off the chair,hold hands out around the baby,touch another bell,put down her club,give box to man,True,False,True,True,True,True,True
7895,2530293734_0,0,0,0,0,0,0,903,why did the child in blue move towards the right side of the lane after riding the bicycle for a while,CW,follow the bike in front,converse with another girl,find the paddle,because it is a dead end,aim to shoot,True,False,True,True,True,True,True
7910,6993049783_1,0,0,0,0,0,0,1322,what did the car do after the man in black walked away from it at the start,TN,drive off,squat down,pet dog,sit on floor,walk away,True,False,True,True,True,True,True
7915,9214485291_4,0,0,0,0,0,0,1958,what did the baby do after picking up the purple bowl the second time,TN,used blue bowl to hit it,scratch arms,observe ut,her mouth,struggle on the sofa,True,False,True,True,True,True,True
7920,3336623732_4,0,0,0,0,0,0,1278,what is the purpose of the three vertical poles on the baby chair,DO,to support the chair,pram,blue mat,light blue,siblings,True,False,True,True,True,True,True
7922,5410541521_6,0,0,0,0,0,0,479,what does the skier do with his sticks while jumping,TC,lift and hold by the side,hit other skier,play drums,start running faster,pass to other skier,True,False,True,True,True,True,True
7926,3521537861_9,1,1,1,1,1,1,2697,where is this video taken,DL,ballroom,garden,dancing hall,mountain,dinning table,True,False,True,True,True,True,True
7941,3485555298_2,0,0,0,0,0,0,855,how did the lady feel when she cycles,TC,happy,tired,angry,alert,reluctant,True,False,True,True,True,True,True
7983,6901974982_9,4,4,4,4,4,4,1826,what did the lady do after the boy touched her forehead,TN,take off bib,keep away toys,tickle the girl,hold his back,touch his forehead,True,False,True,True,True,True,True
7992,3473395949_6,0,0,0,0,0,0,842,where is the first train that appeared in the video heading towards,TC,station,garden,seaside,beach,firehouse,True,False,True,True,True,True,True
7999,5553110507_2,0,0,0,0,0,0,1860,what does the man in black do after touching the papers in front of him for the first time,TN,look at papers,stare at the wood,use his handphone,talk to the lady,jumps,True,False,True,True,True,True,True
8002,2449442559_2,1,1,1,1,1,1,910,why did the woman in bun step the two paddles below the spinning wheel rhythmically,CW,attract attention of the dog,move wheel,moving the bicycles,sewing her clothes,moving according to the music,True,False,True,True,True,True,True
8016,4177367968_1,4,4,4,4,4,4,1095,how did the man play with baby,CH,go between his legs,kiss to the baby,play balls with baby,kick the baby,move baby up and down,True,False,True,True,True,True,True
8033,11848898333_0,0,0,0,0,0,0,1392,how did the waters stay fixed in position on slopes,DO,ice,sling across back,shirtless,wear thick clothing,move arms,True,False,True,True,True,True,True
8048,5460127828_7,0,0,0,0,0,0,653,how did the boy in red hold on to the boy in white at the end of the video,CH,hold the handle,man carried boy to pool edge,touches the baby,dance together,pat the baby gently,True,False,True,True,True,True,True
8063,6996441724_2,4,4,4,4,4,4,1464,why does the boy constantly look down,CW,playing the piano,play the guitar,taking food,dozing off,reading,True,False,True,True,True,True,True
8077,5678063296_2,0,0,0,0,0,0,2424,why is the person on right with black coat not performing,CW,not his turn,forgot his dance moves,needed to rest,wanted to change his attire,falling sleep,True,False,True,True,True,True,True
8084,2458544634_1,1,1,1,1,1,1,1224,why did the girl do at the start of the video,CW,to show pictures in the video,touch water,moving into a more comfortable position,fidgeting,hold baby,True,False,True,True,True,True,True
8104,7375575700_3,0,0,0,0,0,0,666,where are the dogs hanging out,DL,room,field,a forest,snow wild,grass patch,True,False,True,True,True,True,True
8112,5607028175_5,1,1,1,1,1,1,481,why did the boy lean on the net,CW,someone pushed him,support himself,nervous,fell down,wanted to climb out,True,False,True,True,True,True,True
8113,3216757365_7,0,0,0,0,0,0,2697,what does the brown dog do after the black dog runs down the stairs at the start,TN,follow it down the stairs,lying down,bite the toy,follow boy,climb onto bed,True,False,True,True,True,True,True
8115,4742652230_5,0,0,0,0,0,0,634,what did the girl do before she put things into the blue part of the toy,TP,pick them up from yellow part,spin around,close door,give baby instructions,hold baby s hand,True,False,True,True,True,True,True
8118,4226455621_11,1,1,1,1,1,1,975,where is this likely to be occurring,DL,backyard,living room,church,home,car,True,False,True,True,True,True,True
8121,12299711406_9,0,0,0,0,0,0,938,what does the lady do after the boy takes his hand out of the bottle at the end,TN,turn bottle upside down,check documents,stare at the fishes,walks away,turn away,True,False,True,True,True,True,True
8147,3329878386_8,1,1,1,1,1,1,722,where could this be happening,DL,outside the house,living room,bouncy castle,restaurant,road,True,False,True,True,True,True,True
8170,6827449094_6,0,0,0,0,0,0,2697,what does the boy do after he reversed backwards for the first time,TN,go forwards,open his mouth,swing pole,kick the ball,drink from cup,True,False,True,True,True,True,True
8171,11400037054_1,4,4,4,4,4,4,1811,how did the man in black show his agreement to the lady in the middle of the video,CH,show the phone,using the mouse,hold chopsticks near man,shake hands,nod his head,True,False,True,True,True,True,True
8178,3217049754_2,1,1,1,1,1,1,1251,where did the baby place his hand after he opened his mouth at the end of the video,TN,drags the table,on the chin,look at what he is pointing,yawn,the food on the plate,True,False,True,True,True,True,True
8202,8340480194_3,4,4,4,4,4,4,488,why does the man reach his left arm to the stick beside the black dog at the end of the video,CW,hit the boy in red,to pat the other man,give to baby,giving directions,take it to play,True,False,True,True,True,True,True
8219,4892549531_6,0,0,0,0,0,0,1767,where are the people practising the play,DL,stage,forest area,on the streets,fish market,grass patch,True,False,True,True,True,True,True
8223,4124400853_2,1,1,1,1,1,1,1692,how did the baby react to the man in grey,TC,fall on his back,laugh,kick the person filming the video,lying on the chair,kick the lady,True,False,True,True,True,True,True
8237,10488004303_1,0,0,0,0,0,0,2493,why is the baby holding on to two shirts and swinging it around,CW,playing,feeling cold,learning to walk,baby are excited and playing,more strength,True,False,True,True,True,True,True
8245,5856167780_6,4,4,4,4,4,4,948,how does the boy feel after he has gotten up from the time first time he rolled,TN,upset,angry,quarrelsome,excited,happy,True,False,True,True,True,True,True
8255,12299711406_2,1,1,1,1,1,1,938,what does the kid do after shaking the bottle a few times at the start,TN,touch the woman,put his hand inside,grab starfish,grab bottle,look at camera,True,False,True,True,True,True,True
8273,10467727335_8,1,1,1,1,1,1,1360,where are the man and girl at,DL,forest,living room,horse stable,kitchen,park,True,False,True,True,True,True,True
8275,13339367205_1,0,0,0,0,0,0,339,why is the dog with white head and black body circling around the black dog,CW,play,panting,wonder,chase it,interested in the toy,True,False,True,True,True,True,True
8278,8993709862_2,0,0,0,0,0,0,848,why are the people wearing slippers,CW,convenient,it is cold,dancing,army,baby took it off,True,False,True,True,True,True,True
8284,5159941010_4,0,0,0,0,0,0,1373,what is the man doing as the dogs are playing with each other at the beginning of the video,TC,watching them play,spin in circles,follows the dog,drinking,skateboarding,True,False,True,True,True,True,True
8297,6320611157_4,0,0,0,0,0,0,2220,what is the boy doing with the microphone,TC,sing,drop it,pass it to dog,throw it away,bite microphone,True,False,True,True,True,True,True
8298,2770243170_4,1,1,1,1,1,1,1162,what is the relation between the child and the person in yellow,DO,classmate,parent offspring,friends,teacher and student,employer and employee,True,False,True,True,True,True,True
8305,8277189448_8,1,1,1,1,1,1,870,what did the shorter girl do after the boy walked towards the orange cabinet,TN,talking to someone else,follow him,walk same direction as woman,take the girl in blue s position,move balloons towards him,True,False,True,True,True,True,True
8324,3885216493_3,1,1,1,1,1,1,894,what is the person shown on screen holding throughout the video,DO,2 boys,phone,bottle,stick,cosplay,True,False,True,True,True,True,True
8327,3079724515_10,4,4,4,4,4,4,874,what did the boy in grey do after he put the snack into his mouth,TN,look away,move away,open his palm,wipe his mouth,chew,True,False,True,True,True,True,True
8329,2528769674_5,4,4,4,4,4,4,2268,how is the child positioned at the end of the video,DO,crawl,on his back,caress his head,moves his legs,on the floor,True,False,True,True,True,True,True
8331,8787155053_1,0,0,0,0,0,0,2815,what is the relationship between the person and the baby,DO,parent offspring,school mates,classmates,teacher student,friends,True,False,True,True,True,True,True
8341,7605780282_2,1,1,1,1,1,1,495,why did the robot reverse itself when it was near the grew barricade,CW,feel crowded,try to avoid the barrier,hit too hard,get himself to stop,get closer to the boys,True,False,True,True,True,True,True
8344,13887487955_4,0,0,0,0,0,0,1602,what did the man in purple do after he stood up straight,TN,stand still for a while,look at camera,help boy in grey move,point his finger,demonstrate to man in suit,True,False,True,True,True,True,True
8371,8652286448_0,0,0,0,0,0,0,1215,how did the baby kangaroo show affection for the big kangaroo,CH,lick the big kangaroo,jump around it,mouth,bite it,give food,True,False,True,True,True,True,True
8378,5564473671_6,0,0,0,0,0,0,1346,what does the woman wear on her head the entire time she is shooting,TC,cap,sweatband,sunglasses,hairband,beanie,True,False,True,True,True,True,True
8380,2906386126_0,4,4,4,4,4,4,1275,why is the lady holding on to two sticks on her hand,CW,the baby s toy,stay afloat,play with cat,balance,playing the drums,True,False,True,True,True,True,True
8394,5243085840_3,0,0,0,0,0,0,384,where is this video taken,DL,living room,dancing hall,kitchen,mountain,roadside,True,False,True,True,True,True,True
8401,5550305641_2,4,4,4,4,4,4,2697,why did the man in red hold onto the boy,CW,show affection to boy,provide warmth for boy,steering the bicycle,converse with each other,help him ride,True,False,True,True,True,True,True
8407,4768807796_10,1,1,1,1,1,1,1020,where are the people hanging out,DL,ancient site,living room,waterfall,grass,forest trail,True,False,True,True,True,True,True
8425,10376859826_4,0,0,0,0,0,0,1145,what is the occasion happening in the video,TC,birthday,turning the canoe,adult playing with girl,speech,flying fox,True,False,True,True,True,True,True
8434,5297426137_3,0,0,0,0,0,0,1227,why did the boy touch the girl,CW,play with her,annoyed,feed food,want to get toys for himself,get the paint,True,False,True,True,True,True,True
8452,7975528915_5,4,4,4,4,4,4,2430,what does the person with a blue cap holding a pen and a notebook in the middle of the video do,TC,heat up metal,moved to his right,move backwards,look at blue car,guide directions,True,False,True,True,True,True,True
8458,2623063774_2,0,0,0,0,0,0,1052,how does the child interact with the toy drum,CH,beat it,gripping it,bite it,put in trolley and push,hit the drum using drumsticks,True,False,True,True,True,True,True
8460,4758751564_9,0,0,0,0,0,0,360,how many boats are there,DC,two,three,four,seven,six,True,False,True,True,True,True,True
8461,3148729782_5,4,4,4,4,4,4,1493,why did the baby stretch her hand out at the start,CW,to balance herself,clap,copying the adult,man shake the toy,to touch the ornament,True,False,True,True,True,True,True
8473,3705663920_5,0,0,0,0,0,0,683,where is this video taken,DL,outdoor,supermarket,on the plane,ballroom,field,True,False,True,True,True,True,True
8477,9021358194_4,4,4,4,4,4,4,2340,why did the boy start moving his face after putting the oreo on,CW,playing with baby,want to play with girl,performing,show he finish chewing,trying to move oreo,True,False,True,True,True,True,True
8482,2542153546_5,0,0,0,0,0,0,1143,where is this video taken,DL,in a room,grassland,playground,carnival,kitchen,True,False,True,True,True,True,True
8515,6317093992_9,0,0,0,0,0,0,912,what does the man in green do after picking the wood up in the middle,TN,turns it around,collapse onto floor,walk away from slide,talk,touch his head,True,False,True,True,True,True,True
8522,5880312109_5,1,1,1,1,1,1,902,why did the lady reach out her hands at the start,CW,distract camera man,pick the girlup and spin her,moving baby s hands,dance move,moving the joystick,True,False,True,True,True,True,True
8535,4124400853_7,1,1,1,1,1,1,1692,where is this video taken,DL,dining table,bedroom,ball room,playground,jungle,True,False,True,True,True,True,True
8551,2679006680_4,4,4,4,4,4,4,827,why does the girl bounce up and down when holding the toy in the middle of the video,CW,jumping on the sofa,jumping on a trampoline,excited about new shoes,exctied about new toy helicopter,excited to play,True,False,True,True,True,True,True
