video_id,video_path,caption,result1,action_caption
3121452683,/mnt/adithya/test/3121452683.mp4,a man and a woman are dancing together in a yard.,hugging,hugging. a man and a woman are dancing together in a yard.
8632946304,/mnt/adithya/test/8632946304.mp4,a young girl is riding a scooter down a paved hill.,riding scooter,riding scooter. a young girl is riding a scooter down a paved hill.
11645942265,/mnt/adithya/test/11645942265.mp4,a baby is being pushed by a man in a harness.,air drumming,air drumming. a baby is being pushed by a man in a harness.
2406704873,/mnt/adithya/test/2406704873.mp4,a young boy is sitting on the floor playing with a toy train set.,playing xylophone,playing xylophone. a young boy is sitting on the floor playing with a toy train set.
3523006445,/mnt/adithya/test/3523006445.mp4,a group of people are riding bicycles down a street.,pushing car,pushing car. a group of people are riding bicycles down a street.
10905462446,/mnt/adithya/test/10905462446.mp4,a group of people are outside and they are playing with a water gun.,cleaning shoes,cleaning shoes. a group of people are outside and they are playing with a water gun.
4608963318,/mnt/adithya/test/4608963318.mp4,a woman is standing at a podium and talking to a group of people.,answering questions,answering questions. a woman is standing at a podium and talking to a group of people.
2597214137,/mnt/adithya/test/2597214137.mp4,a baby is sitting on the floor playing with a toy and then he falls off.,pushing car,pushing car. a baby is sitting on the floor playing with a toy and then he falls off.
5856167780,/mnt/adithya/test/5856167780.mp4,a boy is running around a yard and then another boy runs behind him.,jogging,jogging. a boy is running around a yard and then another boy runs behind him.
5925869325,/mnt/adithya/test/5925869325.mp4,a group of men are sitting around a fire and drinking alcohol.,barbequing,barbequing. a group of men are sitting around a fire and drinking alcohol.
4394765300,/mnt/adithya/test/4394765300.mp4,a woman is brushing a baby's teeth while the baby is sitting in front of the,sticking tongue out,sticking tongue out. a woman is brushing a baby's teeth while the baby is sitting in front of the
4463062358,/mnt/adithya/test/4463062358.mp4,a man is tickling a baby and making him laugh.,shaking head,shaking head. a man is tickling a baby and making him laugh.
2577914719,/mnt/adithya/test/2577914719.mp4,a toddler is sitting on a toy and is talking to someone.,riding a bike,riding a bike. a toddler is sitting on a toy and is talking to someone.
5477272417,/mnt/adithya/test/5477272417.mp4,a woman and a man are digging in a forest and digging for something.,planting trees,planting trees. a woman and a man are digging in a forest and digging for something.
9383140374,/mnt/adithya/test/9383140374.mp4,a boy and girl play a game of pinball in a arcade.,chopping wood,chopping wood. a boy and girl play a game of pinball in a arcade.
11576401024,/mnt/adithya/test/11576401024.mp4,a group of kids are sitting in a room and playing with toy swords.,balloon blowing,balloon blowing. a group of kids are sitting in a room and playing with toy swords.
6176571322,/mnt/adithya/test/6176571322.mp4,a group of kids are standing around a table and talking to each other,stomping grapes,stomping grapes. a group of kids are standing around a table and talking to each other
2437115175,/mnt/adithya/test/2437115175.mp4,a woman is giving a dog a bath in a sink.,brushing teeth,brushing teeth. a woman is giving a dog a bath in a sink.
13516621384,/mnt/adithya/test/13516621384.mp4,a girl is walking on a tight rope while another girl is walking on the rope.,climbing a rope,climbing a rope. a girl is walking on a tight rope while another girl is walking on the rope.
2855649995,/mnt/adithya/test/2855649995.mp4,a young child is using a knife to cut a green apple.,tossing salad,tossing salad. a young child is using a knife to cut a green apple.
8576727783,/mnt/adithya/test/8576727783.mp4,a woman is laying on a bed and talking to someone while she is sleeping.,eating chips,eating chips. a woman is laying on a bed and talking to someone while she is sleeping.
4315349265,/mnt/adithya/test/4315349265.mp4,a man and a woman are standing in a room and one of them is getting married.,giving or receiving award,giving or receiving award. a man and a woman are standing in a room and one of them is getting married.
4032969415,/mnt/adithya/test/4032969415.mp4,a man is singing and dancing in front of a crowd of people.,beatboxing,beatboxing. a man is singing and dancing in front of a crowd of people.
12908685313,/mnt/adithya/test/12908685313.mp4,a group of people are in a canoe and they are trying to paddle over the water.,canoeing or kayaking,canoeing or kayaking. a group of people are in a canoe and they are trying to paddle over the water.
4220621763,/mnt/adithya/test/4220621763.mp4,a woman is sitting on a couch and is opening a package with a dog.,opening present,opening present. a woman is sitting on a couch and is opening a package with a dog.
5542785759,/mnt/adithya/test/5542785759.mp4,a woman and a young girl are in a kitchen preparing a meal.,dining,dining. a woman and a young girl are in a kitchen preparing a meal.
5547902371,/mnt/adithya/test/5547902371.mp4,a boy is riding a skateboard down a hill and falls off.,pushing cart,pushing cart. a boy is riding a skateboard down a hill and falls off.
7163754671,/mnt/adithya/test/7163754671.mp4,a dog is running around with a dog and the dog is running away.,walking the dog,walking the dog. a dog is running around with a dog and the dog is running away.
4935001480,/mnt/adithya/test/4935001480.mp4,a woman is standing on a rock and then a woman is standing next to her.,abseiling,abseiling. a woman is standing on a rock and then a woman is standing next to her.
3835096097,/mnt/adithya/test/3835096097.mp4,a group of men are in a room and they are wrestling.,wrestling,wrestling. a group of men are in a room and they are wrestling.
4937654460,/mnt/adithya/test/4937654460.mp4,a group of dogs are playing with a dog and the dog is running around.,shaking hands,shaking hands. a group of dogs are playing with a dog and the dog is running around.
8787155053,/mnt/adithya/test/8787155053.mp4,a man is laying on the floor and a little girl is tickling her back.,crawling baby,crawling baby. a man is laying on the floor and a little girl is tickling her back.
6216509632,/mnt/adithya/test/6216509632.mp4,a man is holding a little girl as she walks across a river.,crossing river,crossing river. a man is holding a little girl as she walks across a river.
11367655303,/mnt/adithya/test/11367655303.mp4,a dog is outside and a dog is playing with a dog.,grooming dog,grooming dog. a dog is outside and a dog is playing with a dog.
5498789102,/mnt/adithya/test/5498789102.mp4,a group of people are sitting around a table and a woman blows out candles on her cake,celebrating,celebrating. a group of people are sitting around a table and a woman blows out candles on her cake
5306556049,/mnt/adithya/test/5306556049.mp4,a group of toddlers are playing with toys and toys.,playing drums,playing drums. a group of toddlers are playing with toys and toys.
12068876905,/mnt/adithya/test/12068876905.mp4,a person is parasailing over a cliff and then a man is standing on the edge,parasailing,parasailing. a person is parasailing over a cliff and then a man is standing on the edge
2956081853,/mnt/adithya/test/2956081853.mp4,two babies are sitting in a highchair and drinking milk from a cup.,gargling,gargling. two babies are sitting in a highchair and drinking milk from a cup.
4980235136,/mnt/adithya/test/4980235136.mp4,a person is driving a car and is directing traffic.,motorcycling,motorcycling. a person is driving a car and is directing traffic.
5589529025,/mnt/adithya/test/5589529025.mp4,a woman is helping a baby open a present while a little boy is sitting on the floor,hugging,hugging. a woman is helping a baby open a present while a little boy is sitting on the floor
5678063296,/mnt/adithya/test/5678063296.mp4,a group of musicians are on stage singing and playing instruments.,playing trumpet,playing trumpet. a group of musicians are on stage singing and playing instruments.
6317085607,/mnt/adithya/test/6317085607.mp4,a man is standing at a podium and talking to a crowd of people.,auctioning,auctioning. a man is standing at a podium and talking to a crowd of people.
3697296215,/mnt/adithya/test/3697296215.mp4,a group of people are sitting around a table and one man is sitting on the floor and,waxing legs,waxing legs. a group of people are sitting around a table and one man is sitting on the floor and
3028133743,/mnt/adithya/test/3028133743.mp4,a woman is holding a baby and the baby is jumping in the pool.,swimming backstroke,swimming backstroke. a woman is holding a baby and the baby is jumping in the pool.
2906873825,/mnt/adithya/test/2906873825.mp4,a group of men are playing music and singing and playing a song.,playing harmonica,playing harmonica. a group of men are playing music and singing and playing a song.
4444103383,/mnt/adithya/test/4444103383.mp4,a band is playing on stage and one of them is playing the guitar and singing.,playing harmonica,playing harmonica. a band is playing on stage and one of them is playing the guitar and singing.
12078592673,/mnt/adithya/test/12078592673.mp4,a woman is showing a boy how to make a pizza.,washing dishes,washing dishes. a woman is showing a boy how to make a pizza.
4346015300,/mnt/adithya/test/4346015300.mp4,a cat is watching a video of a cat on a table.,playing controller,playing controller. a cat is watching a video of a cat on a table.
