video_id,video_path,caption,result1,action_caption,video_frames
3332043783,/mnt/adithya/test/3332043783.mp4,a group of people are sitting in a room and they are playing instruments.,giving or receiving award,giving or receiving award. a group of people are sitting in a room and they are playing instruments.,"[0, 4, 7, 10, 14, 17, 20, 21, 48, 51, 53, 56, 56, 59, 65, 66]"
4863455612,/mnt/adithya/test/4863455612.mp4,a woman is using a tool to carve a large piece of stone.,blasting sand,blasting sand. a woman is using a tool to carve a large piece of stone.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 13, 13, 13, 13]"
3659989604,/mnt/adithya/test/3659989604.mp4,a band is playing on stage and a man is singing and playing guitar.,singing,singing. a band is playing on stage and a man is singing and playing guitar.,"[1, 2, 4, 5, 7, 8, 9, 10, 30, 30, 30, 30, 30, 32, 35, 38]"
6869912856,/mnt/adithya/test/6869912856.mp4,a little girl does a somersault on a bed while a man watches.,robot dancing,robot dancing. a little girl does a somersault on a bed while a man watches.,"[0, 1, 2, 3, 4, 6, 7, 8, 10, 10, 11, 11, 12, 12, 13, 13]"
6118838509,/mnt/adithya/test/6118838509.mp4,a person is holding a small animal and then the animal is drinking from it.,brushing teeth,brushing teeth. a person is holding a small animal and then the animal is drinking from it.,"[1, 4, 5, 6, 7, 8, 10, 11, 29, 30, 30, 31, 33, 33, 35, 35]"
6936757706,/mnt/adithya/test/6936757706.mp4,a woman is feeding a little girl some ice cream.,eating doughnuts,eating doughnuts. a woman is feeding a little girl some ice cream.,"[0, 1, 2, 3, 4, 5, 7, 9, 11, 11, 11, 11, 14, 14, 15, 15]"
3118473217,/mnt/adithya/test/3118473217.mp4,a group of kids are jumping and singing in the snow.,singing,singing. a group of kids are jumping and singing in the snow.,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 10, 11, 11, 11, 12, 12, 12]"
3357799819,/mnt/adithya/test/3357799819.mp4,a baby is laying on a bed and someone is tickling him.,shaking head,shaking head. a baby is laying on a bed and someone is tickling him.,"[1, 3, 4, 5, 6, 7, 8, 11, 25, 26, 28, 28, 30, 31, 33, 34]"
2976591964,/mnt/adithya/test/2976591964.mp4,a group of kids are playing in a bouncy house and laughing.,throwing axe,throwing axe. a group of kids are playing in a bouncy house and laughing.,"[0, 1, 2, 4, 5, 9, 11, 13, 38, 38, 40, 47, 50, 50, 51, 51]"
3098102850,/mnt/adithya/test/3098102850.mp4,a cat is laying on the ground and a person is petting it.,petting animal (not cat),petting animal (not cat). a cat is laying on the ground and a person is petting it.,"[0, 1, 2, 3, 4, 5, 6, 10, 15, 16, 17, 17, 17, 18, 18, 20]"
7530907250,/mnt/adithya/test/7530907250.mp4,a man and a small child are standing on a rock and a man is standing on the,cleaning pool,cleaning pool. a man and a small child are standing on a rock and a man is standing on the,"[0, 1, 2, 3, 4, 5, 8, 11, 14, 14, 16, 16, 17, 18, 18, 18]"
4161474420,/mnt/adithya/test/4161474420.mp4,a woman is playing with a little boy and the baby is eating a toy car.,pushing cart,pushing cart. a woman is playing with a little boy and the baby is eating a toy car.,"[0, 1, 2, 3, 4, 5, 6, 10, 21, 21, 21, 22, 23, 23, 23, 25]"
4794935391,/mnt/adithya/test/4794935391.mp4,a man is sitting at a table eating cake with his hands.,eating ice cream,eating ice cream. a man is sitting at a table eating cake with his hands.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 9, 9, 9, 10, 11, 11, 12]"
6663770743,/mnt/adithya/test/6663770743.mp4,a man is holding a bird and then throws it to a man who is holding.,trimming trees,trimming trees. a man is holding a bird and then throws it to a man who is holding.,"[0, 2, 5, 7, 9, 10, 11, 14, 40, 42, 42, 43, 44, 47, 48, 48]"
3404210548,/mnt/adithya/test/3404210548.mp4,a group of people are sledding down a snowy hill.,bobsledding,bobsledding. a group of people are sledding down a snowy hill.,"[0, 1, 2, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 7, 8, 11]"
3180339331,/mnt/adithya/test/3180339331.mp4,a cat is laying on a bed and someone is petting it.,grooming dog,grooming dog. a cat is laying on a bed and someone is petting it.,"[0, 1, 2, 3, 4, 5, 7, 10, 14, 15, 15, 16, 16, 16, 17, 18]"
7916860778,/mnt/adithya/test/7916860778.mp4,a man is playing with a little girl and she is trying to hug him.,chopping wood,chopping wood. a man is playing with a little girl and she is trying to hug him.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 10, 10, 10, 10, 11]"
8031010690,/mnt/adithya/test/8031010690.mp4,a baby is sitting on the floor and shaking his head back and forth.,playing harmonica,playing harmonica. a baby is sitting on the floor and shaking his head back and forth.,"[0, 1, 2, 3, 4, 5, 6, 8, 12, 13, 13, 14, 14, 14, 15, 15]"
2433368517,/mnt/adithya/test/2433368517.mp4,a man is pushing a car down the street and then another man is pushing it.,pushing car,pushing car. a man is pushing a car down the street and then another man is pushing it.,"[0, 1, 2, 3, 4, 5, 6, 7, 18, 19, 20, 21, 21, 21, 23, 24]"
4693467772,/mnt/adithya/test/4693467772.mp4,two women are standing in a field and one of them is talking to the other.,singing,singing. two women are standing in a field and one of them is talking to the other.,"[0, 1, 2, 3, 4, 5, 6, 9, 12, 12, 12, 12, 12, 14, 14, 14]"
4178047134,/mnt/adithya/test/4178047134.mp4,a woman is holding a baby and the baby is crying.,carrying baby,carrying baby. a woman is holding a baby and the baby is crying.,"[0, 1, 2, 3, 4, 5, 8, 9, 14, 14, 14, 15, 18, 18, 19, 19]"
3735590728,/mnt/adithya/test/3735590728.mp4,a baby is laying on a couch and a man is holding a baby.,sticking tongue out,sticking tongue out. a baby is laying on a couch and a man is holding a baby.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 8, 9, 10, 11, 11, 12]"
3294811247,/mnt/adithya/test/3294811247.mp4,a group of men are playing ping pong in a room full of people.,playing cricket,playing cricket. a group of men are playing ping pong in a room full of people.,"[0, 1, 2, 3, 4, 5, 6, 6, 7, 9, 10, 10, 10, 10, 11, 12]"
3747890905,/mnt/adithya/test/3747890905.mp4,a baby is sitting in a high chair and is being fed by a woman.,sticking tongue out,sticking tongue out. a baby is sitting in a high chair and is being fed by a woman.,"[0, 2, 4, 5, 6, 7, 8, 9, 22, 23, 23, 23, 24, 24, 26, 27]"
12427023395,/mnt/adithya/test/12427023395.mp4,a man is blowing out candles on a cake while a dog watches.,playing violin,playing violin. a man is blowing out candles on a cake while a dog watches.,"[0, 1, 2, 3, 4, 5, 6, 7, 21, 21, 21, 23, 23, 24, 24, 25]"
3842638015,/mnt/adithya/test/3842638015.mp4,a baby is sitting in a high chair and shaking their head and laughing.,laughing,laughing. a baby is sitting in a high chair and shaking their head and laughing.,"[4, 5, 6, 8, 9, 10, 13, 18, 46, 49, 50, 55, 56, 56, 57, 58]"
7389955172,/mnt/adithya/test/7389955172.mp4,a baby is sitting in a high chair and is being fed by a woman.,eating spaghetti,eating spaghetti. a baby is sitting in a high chair and is being fed by a woman.,"[0, 1, 2, 3, 8, 9, 12, 12, 13, 14, 18, 20, 20, 22, 22, 25]"
4845929158,/mnt/adithya/test/4845929158.mp4,a woman is sitting at a table and is making a video of a computer.,headbanging,headbanging. a woman is sitting at a table and is making a video of a computer.,"[0, 1, 2, 3, 5, 6, 8, 9, 24, 24, 25, 26, 26, 30, 30, 30]"
2825594207,/mnt/adithya/test/2825594207.mp4,a group of people are doing a dance routine on stage.,tap dancing,tap dancing. a group of people are doing a dance routine on stage.,"[0, 1, 2, 3, 4, 5, 6, 7, 19, 19, 19, 20, 21, 21, 22, 22]"
3711711787,/mnt/adithya/test/3711711787.mp4,a man is on a trapeze and then jumps off the platform and catches him.,bungee jumping,bungee jumping. a man is on a trapeze and then jumps off the platform and catches him.,"[0, 1, 2, 4, 5, 6, 7, 8, 22, 22, 22, 23, 25, 26, 28, 29]"
8499569359,/mnt/adithya/test/8499569359.mp4,a group of women are working on a table and making jewelry.,bookbinding,bookbinding. a group of women are working on a table and making jewelry.,"[0, 1, 3, 4, 5, 6, 7, 8, 10, 14, 18, 19, 21, 21, 21, 22]"
4825019426,/mnt/adithya/test/4825019426.mp4,a man and a little girl are playing a hand clapping game.,clapping,clapping. a man and a little girl are playing a hand clapping game.,"[0, 1, 2, 3, 5, 6, 7, 9, 25, 25, 26, 26, 27, 29, 29, 30]"
2739709393,/mnt/adithya/test/2739709393.mp4,a baby is crawling on a bed and then a woman is talking to her.,shaking head,shaking head. a baby is crawling on a bed and then a woman is talking to her.,"[0, 2, 4, 5, 6, 7, 8, 10, 16, 19, 20, 21, 22, 22, 23, 24]"
10734790773,/mnt/adithya/test/10734790773.mp4,two babies are sitting at a table and laughing and laughing.,eating ice cream,eating ice cream. two babies are sitting at a table and laughing and laughing.,"[2, 3, 4, 5, 6, 7, 8, 9, 24, 24, 27, 28, 29, 29, 32, 33]"
5780852028,/mnt/adithya/test/5780852028.mp4,a group of people are standing around a table and a man is putting on a bicycle.,changing wheel,changing wheel. a group of people are standing around a table and a man is putting on a bicycle.,"[0, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 9, 10, 11, 12, 14]"
2399811629,/mnt/adithya/test/2399811629.mp4,a man climbs a ladder and then climbs up a ladder.,pull ups,pull ups. a man climbs a ladder and then climbs up a ladder.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 13, 13, 13]"
4924794333,/mnt/adithya/test/4924794333.mp4,a baby is sitting on a man's lap and is playing a keyboard.,playing piano,playing piano. a baby is sitting on a man's lap and is playing a keyboard.,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 17, 17, 17, 18, 23, 23, 24]"
12299711406,/mnt/adithya/test/12299711406.mp4,a little boy is sitting at a table and is pouring milk into a cup.,eating ice cream,eating ice cream. a little boy is sitting at a table and is pouring milk into a cup.,"[0, 1, 2, 3, 4, 5, 6, 7, 15, 16, 16, 16, 18, 20, 20, 21]"
4641631235,/mnt/adithya/test/4641631235.mp4,a young girl is playing the piano while another girl is playing the piano.,playing organ,playing organ. a young girl is playing the piano while another girl is playing the piano.,"[2, 4, 6, 7, 8, 10, 11, 13, 33, 34, 35, 35, 38, 40, 42, 43]"
4979601057,/mnt/adithya/test/4979601057.mp4,a little boy is sitting in a chair and he is folding a blanket.,folding clothes,folding clothes. a little boy is sitting in a chair and he is folding a blanket.,"[1, 2, 3, 4, 5, 6, 7, 9, 23, 24, 26, 26, 26, 27, 27, 30]"
8316861265,/mnt/adithya/test/8316861265.mp4,a girl is dancing in front of a crowd of people.,robot dancing,robot dancing. a girl is dancing in front of a crowd of people.,"[0, 2, 3, 5, 6, 7, 9, 14, 33, 36, 37, 38, 39, 41, 45, 48]"
6029706386,/mnt/adithya/test/6029706386.mp4,a man is helping a baby pick up easter eggs.,throwing ball,throwing ball. a man is helping a baby pick up easter eggs.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 12, 13, 14, 14, 15, 17]"
6045316181,/mnt/adithya/test/6045316181.mp4,two babies are playing in a bathtub and one of them is playing with a toy.,washing hair,washing hair. two babies are playing in a bathtub and one of them is playing with a toy.,"[0, 1, 2, 3, 4, 5, 6, 8, 22, 22, 23, 24, 27, 28, 28, 29]"
3501167063,/mnt/adithya/test/3501167063.mp4,a man is holding a baby and the baby is waving at the camera.,laughing,laughing. a man is holding a baby and the baby is waving at the camera.,"[1, 3, 4, 6, 7, 8, 13, 14, 29, 30, 31, 34, 34, 36, 38, 39]"
3769768941,/mnt/adithya/test/3769768941.mp4,a dog is running around in a park with a man and a dog is running around.,cartwheeling,cartwheeling. a dog is running around in a park with a man and a dog is running around.,"[0, 1, 2, 3, 4, 5, 6, 8, 17, 18, 19, 20, 20, 21, 23, 24]"
8371375957,/mnt/adithya/test/8371375957.mp4,a baby is eating spaghetti with his hands while sitting at a table.,eating carrots,eating carrots. a baby is eating spaghetti with his hands while sitting at a table.,"[2, 3, 4, 6, 8, 9, 10, 12, 27, 27, 27, 29, 31, 32, 35, 36]"
2403087559,/mnt/adithya/test/2403087559.mp4,a man is laying on a table while a woman is standing behind him and pressing his hands,stretching arm,stretching arm. a man is laying on a table while a woman is standing behind him and pressing his hands,"[0, 1, 2, 3, 4, 5, 6, 7, 16, 17, 17, 18, 19, 19, 22, 23]"
3885216493,/mnt/adithya/test/3885216493.mp4,a person is sitting in front of a computer and watching a video on a screen.,using computer,using computer. a person is sitting in front of a computer and watching a video on a screen.,"[0, 1, 2, 3, 4, 5, 6, 7, 21, 22, 23, 24, 24, 26, 26, 27]"
5176668462,/mnt/adithya/test/5176668462.mp4,a man is sitting on a ladder and a little boy is sitting on the ground.,swinging on something,swinging on something. a man is sitting on a ladder and a little boy is sitting on the ground.,"[0, 1, 2, 3, 4, 5, 5, 6, 7, 8, 8, 8, 9, 10, 11, 12]"
6158132572,/mnt/adithya/test/6158132572.mp4,a man and a woman are sitting on a couch and playing a game of patty cake.,massaging back,massaging back. a man and a woman are sitting on a couch and playing a game of patty cake.,"[4, 5, 6, 8, 9, 16, 17, 18, 32, 37, 37, 38, 40, 40, 44, 49]"
6134687264,/mnt/adithya/test/6134687264.mp4,a baby is crawling on the floor and then crawls towards the camera.,shaking head,shaking head. a baby is crawling on the floor and then crawls towards the camera.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 9, 9, 10, 10, 10, 11, 11]"
2404303400,/mnt/adithya/test/2404303400.mp4,a group of people are playing instruments in a busy city.,busking,busking. a group of people are playing instruments in a busy city.,"[0, 5, 6, 8, 10, 11, 13, 15, 35, 39, 41, 49, 52, 55, 56, 57]"
5912473393,/mnt/adithya/test/5912473393.mp4,a band is on stage and one man is playing a guitar and another man is playing a,playing trombone,playing trombone. a band is on stage and one man is playing a guitar and another man is playing a,"[0, 1, 3, 4, 5, 6, 8, 10, 28, 28, 29, 29, 30, 31, 31, 32]"
4250191168,/mnt/adithya/test/4250191168.mp4,a cat is sitting on a woman's lap and the cat licks her face.,cutting nails,cutting nails. a cat is sitting on a woman's lap and the cat licks her face.,"[0, 1, 2, 2, 3, 3, 3, 3, 3, 3, 4, 5, 6, 7, 8, 10]"
3089919537,/mnt/adithya/test/3089919537.mp4,a man is sitting on a bench and a dog is sitting on a bench and a woman,playing piano,playing piano. a man is sitting on a bench and a dog is sitting on a bench and a woman,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 8, 9, 11, 11, 18, 19]"
9010710024,/mnt/adithya/test/9010710024.mp4,a group of men sing and dance while holding microphones.,tasting beer,tasting beer. a group of men sing and dance while holding microphones.,"[0, 1, 2, 3, 4, 5, 6, 9, 18, 18, 19, 20, 20, 20, 21, 24]"
3655493767,/mnt/adithya/test/3655493767.mp4,a baseball player throws a ball to another player who catches it.,hitting baseball,hitting baseball. a baseball player throws a ball to another player who catches it.,"[0, 1, 2, 2, 3, 4, 5, 5, 5, 6, 7, 8, 9, 10, 12, 13]"
7742310064,/mnt/adithya/test/7742310064.mp4,a person is holding a bird that is on the ground and is holding a bird.,petting animal (not cat),petting animal (not cat). a person is holding a bird that is on the ground and is holding a bird.,"[0, 1, 2, 3, 4, 5, 7, 10, 15, 15, 16, 17, 17, 18, 18, 19]"
5509677964,/mnt/adithya/test/5509677964.mp4,a group of children are swimming in a pool with adults.,swimming backstroke,swimming backstroke. a group of children are swimming in a pool with adults.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 10, 10, 11, 11]"
5873037185,/mnt/adithya/test/5873037185.mp4,a woman is sitting on the floor with a dog and she is shaking her hand.,training dog,training dog. a woman is sitting on the floor with a dog and she is shaking her hand.,"[0, 1, 2, 3, 4, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 10]"
13199465314,/mnt/adithya/test/13199465314.mp4,a group of kids are playing with a toy puppet.,waiting in line,waiting in line. a group of kids are playing with a toy puppet.,"[0, 2, 4, 5, 6, 7, 8, 9, 24, 25, 25, 27, 28, 29, 30, 30]"
2703151976,/mnt/adithya/test/2703151976.mp4,a woman is at a podium and is speaking to a group of people.,auctioning,auctioning. a woman is at a podium and is speaking to a group of people.,"[0, 3, 4, 6, 7, 9, 10, 11, 29, 32, 32, 32, 35, 39, 39, 39]"
3509821194,/mnt/adithya/test/3509821194.mp4,a group of young girls are on a stage performing a dance routine.,robot dancing,robot dancing. a group of young girls are on a stage performing a dance routine.,"[1, 3, 5, 7, 11, 12, 13, 14, 28, 28, 29, 31, 34, 45, 48, 50]"
6973757699,/mnt/adithya/test/6973757699.mp4,a girl is riding a bike down a sidewalk and then stops.,riding scooter,riding scooter. a girl is riding a bike down a sidewalk and then stops.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 9, 9, 9, 9, 11]"
6557505435,/mnt/adithya/test/6557505435.mp4,a person is shaking a dog and the dog is trying to get it to the camera.,training dog,training dog. a person is shaking a dog and the dog is trying to get it to the camera.,"[0, 1, 4, 5, 6, 8, 9, 10, 24, 26, 27, 27, 27, 29, 30, 34]"
8545885849,/mnt/adithya/test/8545885849.mp4,a little boy is sitting on a bed and is trying to drink from a bottle.,gargling,gargling. a little boy is sitting on a bed and is trying to drink from a bottle.,"[0, 1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 14, 15, 16, 16]"
